	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
0	624.808	Shigella sonnei strain 2090STDY5461801	WGS	4600536.0	Good		439	97.7	99.5	99.3	0.7
1	624.1418	Shigella sonnei strain 4028STDY6275229 strain H121960406	WGS	4505579.0	Good		371	97.8	99.6	99.0	0.7
2	624.295	Shigella sonnei strain sh02-7265	WGS	4660070.0	Good		382	98.0	99.7	100.0	1.0
3	624.776	Shigella sonnei strain 2090STDY5461776	WGS	4629681.0	Good		402	97.9	99.7	100.0	1.0
4	624.746	Shigella sonnei strain CDPH_C92	WGS	4498290.0	Good		439	98.2	99.8	98.4	1.0
5	624.194	Shigella sonnei strain sh02-8933	WGS	4646761.0	Good		381	97.6	99.7	99.7	0.3
6	624.1156	Shigella sonnei strain sh1439	WGS	4605582.0	Good		378	98.4	99.7	100.0	0.6
7	624.796	Shigella sonnei strain 2090STDY5461752	WGS	4646255.0	Good		442	98.2	99.6	100.0	0.6
8	624.670	Shigella sonnei strain CDPH_C115	WGS	4618908.0	Good		417	98.0	99.8	100.0	0.6
9	624.713	Shigella sonnei strain CDPH_C112	WGS	4528095.0	Good		417	98.0	99.8	100.0	0.6
10	624.622	Shigella sonnei strain sh03-0995	WGS	4535859.0	Good		367	98.0	99.7	98.4	0.3
11	624.1564	Shigella sonnei strain 4028STDY6275259 strain H133720576	WGS	4640944.0	Good		360	97.9	99.7	100.0	0.6
12	624.1523	Shigella sonnei strain 4028STDY6275188 strain H104640195	WGS	4491878.0	Good		372	97.9	99.7	100.0	0.6
13	624.1630	Shigella sonnei strain 4028STDY6275212 strain H113440502	WGS	4549403.0	Good		372	97.9	99.6	100.0	0.6
14	624.1448	Shigella sonnei strain 4028STDY6275284 strain H143260594	WGS	4755092.0	Good		373	97.8	99.6	100.0	0.6
15	624.818	Shigella sonnei strain 2090STDY5461811	WGS	4688682.0	Good		378	98.3	99.7	100.0	0.3
16	624.346	Shigella sonnei strain 99382	WGS	4793124.0	Good		386	98.2	99.6	100.0	0.3
17	624.426	Shigella sonnei strain 201405327_1	WGS	4749549.0	Good		399	98.2	99.6	100.0	0.3
18	624.460	Shigella sonnei strain 201405079_1	WGS	4769584.0	Good		394	98.2	99.6	100.0	0.3
19	624.1182	Shigella sonnei strain 2090STDY5461810	WGS	4691220.0	Good		374	98.2	99.7	100.0	0.3
20	624.820	Shigella sonnei strain 2090STDY5461822	WGS	4699846.0	Good		376	98.2	99.7	100.0	0.3
21	624.1091	Shigella sonnei strain sh1428	WGS	4524916.0	Good		365	98.2	99.6	100.0	0.3
22	624.792	Shigella sonnei strain 2090STDY5461781	WGS	4613800.0	Good		417	98.2	99.7	100.0	0.3
23	624.783	Shigella sonnei strain 2090STDY5461784	WGS	4675938.0	Good		401	98.2	99.7	100.0	0.3
24	624.955	Shigella sonnei strain sh1354	WGS	4703708.0	Good		408	98.2	99.7	100.0	0.3
25	624.1145	Shigella sonnei strain sh1355	WGS	4764727.0	Good		417	98.2	99.7	100.0	0.3
26	624.1125	Shigella sonnei strain sh1383	WGS	4816908.0	Good		422	98.2	99.7	100.0	0.3
27	624.1460	Shigella sonnei strain 4028STDY6275276 strain H142240338	WGS	4647025.0	Good		371	98.2	99.6	100.0	0.3
28	624.293	Shigella sonnei strain SS85261_2712855	WGS	4722330.0	Good		389	98.1	99.6	100.0	0.3
29	624.560	Shigella sonnei strain KY 1163	WGS	4641316.0	Good		404	98.1	99.6	100.0	0.3
30	624.596	Shigella sonnei strain H102880240	WGS	4693061.0	Good		380	98.1	99.6	100.0	0.3
31	624.932	Shigella sonnei strain 3626STDY6095502	WGS	4791379.0	Good		429	98.1	99.6	100.0	0.3
32	624.1479	Shigella sonnei strain 4028STDY6275281 strain H143020320	WGS	4616541.0	Good		366	98.1	99.6	100.0	0.3
33	624.1481	Shigella sonnei strain 4028STDY6275122 strain H084780116	WGS	4590042.0	Good		367	98.1	99.6	100.0	0.3
34	624.197	Shigella sonnei strain H092580349	WGS	4686133.0	Good		396	98.0	99.6	100.0	0.3
35	624.923	Shigella sonnei strain 3626STDY6095493	WGS	4841947.0	Good		426	98.0	99.6	100.0	0.3
