	genome.genome_id	genome.genome_name	genome.genome_status	genome.genome_length	genome.genome_quality	genome.plasmids	genome.contigs	genome.fine_consistency	genome.coarse_consistency	genome.checkm_completeness	genome.checkm_contamination
0	562.28493	Escherichia coli strain HT2012050	WGS	5317272.0	Good		114	98.0	99.8	100.0	1.1
1	562.28551	Escherichia coli strain HT2012153	WGS	5102600.0	Good		66	97.3	99.6	100.0	1.1
2	1116105.3	Escherichia coli 180600	WGS	5079806.0	Good	0.0	150	98.8	99.8	100.0	1.5
3	1116068.3	Escherichia coli P0301867.4	WGS	5182386.0	Good	0.0	131	98.7	99.9	100.0	1.5
4	1116060.3	Escherichia coli MP021017.4	WGS	4968014.0	Good	0.0	156	98.7	99.7	100.0	1.8
5	562.28268	Escherichia coli strain NAEC3	WGS	5144964.0	Good		181	99.2	100.0	100.0	0.7
6	1444230.3	Escherichia coli 2-052-05_S4_C2	WGS	5287681.0	Good		105	99.1	99.9	100.0	0.7
7	562.28484	Escherichia coli strain HT2012036	WGS	5160898.0	Good		100	98.3	99.6	99.3	0.4
8	1116119.3	Escherichia coli 2719100	WGS	5286235.0	Good	0.0	36	99.0	99.9	100.0	0.7
9	562.7445	Escherichia coli strain 100343	WGS	5067881.0	Good		154	99.3	99.9	99.6	0.7
10	1444116.3	Escherichia coli 6-537-08_S1_C3	WGS	5325906.0	Good		167	98.9	99.9	100.0	0.7
11	1116023.3	Escherichia coli 2861200	WGS	4980382.0	Good	0.0	161	99.0	99.7	100.0	0.9
12	1116062.3	Escherichia coli MP021017.6	WGS	4938625.0	Good	0.0	148	99.0	99.6	100.0	0.4
13	562.19008	Escherichia coli strain 53-632	WGS	4845617.0	Good		9	99.0	99.9	100.0	0.4
14	562.30521	Escherichia coli strain HEB2	WGS	4890073.0	Good		160	99.0	99.9	100.0	0.4
15	562.7976	Escherichia coli strain HMLN-1	WGS	4868332.0	Good	1.0	48	98.8	99.9	100.0	0.4
16	562.19103	Escherichia coli strain HPC-781	WGS	5239057.0	Good		207	98.8	100.0	100.0	0.4
17	1116127.3	Escherichia coli 2848050	WGS	5124874.0	Good	0.0	148	98.7	99.9	100.0	0.4
18	562.9893	Escherichia coli strain sheep11	WGS	5245154.0	Good		114	98.7	99.9	100.0	0.4
19	1116026.3	Escherichia coli 2865200	WGS	5305549.0	Good	0.0	171	98.6	99.9	100.0	0.4
20	1116016.3	Escherichia coli 2785200	WGS	5101828.0	Good	0.0	149	98.4	99.1	100.0	0.4
21	1116012.3	Escherichia coli 2756500	WGS	5154233.0	Good	0.0	188	98.7	99.8	100.0	0.5
22	562.20887	Escherichia coli strain MOD1-EC5035	WGS	4976989.0	Good		79	99.1	99.8	100.0	0.4
23	562.20890	Escherichia coli strain MOD1-EC5031	WGS	4881416.0	Good		89	98.7	99.9	100.0	0.0
24	562.20926	Escherichia coli strain MOD1-EC5249	WGS	5260619.0	Good		122	98.7	99.9	100.0	0.0
25	562.21618	Escherichia coli strain MOD1-EC6331	WGS	5028913.0	Good		210	98.7	99.8	100.0	0.0
26	562.21465	Escherichia coli strain ETEC-2269	WGS	5125183.0	Good		112	98.8	100.0	99.6	0.0
27	562.10842	Escherichia coli strain EC2608	WGS	4908626.0	Good		123	98.4	99.9	100.0	0.0
28	562.28236	Escherichia coli strain DV60u	WGS	5246870.0	Good		185	98.4	99.9	100.0	0.0
29	562.28198	Escherichia coli strain DH5alpha	Complete	4833062.0	Good		1	98.4	99.5	100.0	0.0
30	562.22259	Escherichia coli strain MOD1-EC5790	WGS	4899186.0	Good		82	98.3	99.6	100.0	0.0
31	562.9969	Escherichia coli strain sheep21	WGS	4942000.0	Good		60	99.3	99.8	100.0	0.0
32	562.13767	Escherichia coli strain S42	Complete	4838808.0	Good		1	99.3	100.0	100.0	0.0
33	562.7535	Escherichia coli	WGS	4933946.0	Good		63	99.3	99.9	100.0	0.0
34	562.7817	Escherichia coli strain PARC444	WGS	5064812.0	Good		98	99.3	100.0	100.0	0.0
35	562.21804	Escherichia coli strain MOD1-EC5133	WGS	5008215.0	Good		202	99.3	99.9	100.0	0.0
36	1181756.3	Escherichia coli KTE210	WGS	4896455.0	Good	0.0	38	99.2	99.9	100.0	0.0
37	562.18834	Escherichia coli strain MOD1-EC5437	WGS	4866573.0	Good		117	99.2	99.7	100.0	0.0
38	562.18944	Escherichia coli strain MOD1-EC5071	WGS	4869164.0	Good		186	99.2	99.9	100.0	0.0
39	562.19070	Escherichia coli strain 111-1495	WGS	4939454.0	Good		16	99.1	99.9	100.0	0.0
40	562.21113	Escherichia coli strain MOD1-EC6817	WGS	4881339.0	Good		128	99.1	99.8	100.0	0.0
41	868209.3	Escherichia coli DEC15D	WGS	5210334.0	Good	0.0	31	99.0	99.9	100.0	0.0
42	562.20512	Escherichia coli strain RM7806	WGS	5138700.0	Good		18	99.6	100.0	100.0	0.0
43	562.9966	Escherichia coli strain sheep18	WGS	5012550.0	Good		54	99.4	99.7	100.0	0.0
44	1042804.3	Escherichia coli O104:H4 str. H112180280	WGS	5316311.0	Good	0.0	14	98.7	99.9	99.6	0.0
45	1051353.3	Escherichia coli ATCC 700728	WGS	5116079.0	Good	0.0	132	99.3	99.8	100.0	0.4
46	1055545.3	Escherichia coli O91 str. RM7190	Complete	5030336.0	Good	2.0	3	99.4	100.0	100.0	0.0
47	1069495.4	Escherichia coli XH001	WGS	4839280.0	Good	0.0	108	99.1	99.9	99.6	1.5
48	1116003.3	Escherichia coli 174900	WGS	5005293.0	Good	0.0	101	99.4	99.9	100.0	0.0
49	1116004.3	Escherichia coli 2729250	WGS	5088051.0	Good	0.0	148	98.7	99.9	100.0	0.8
50	1116015.3	Escherichia coli 2780750	WGS	5246553.0	Good	0.0	130	97.9	99.9	100.0	0.4
51	1116021.3	Escherichia coli 2860050	WGS	5136076.0	Good	0.0	185	99.1	99.9	99.6	0.4
52	1116024.3	Escherichia coli 2862600	WGS	4992496.0	Good	0.0	159	99.0	99.9	100.0	0.0
53	1116025.3	Escherichia coli 2864350	WGS	5222474.0	Good	0.0	121	98.0	99.9	100.0	0.0
54	1116028.3	Escherichia coli 2866450	WGS	5091310.0	Good	0.0	125	98.5	99.9	100.0	1.1
55	1116029.3	Escherichia coli 2866550	WGS	5104704.0	Good	0.0	130	98.7	99.9	100.0	0.0
56	1116034.3	Escherichia coli 2872800	WGS	5054520.0	Good	0.0	111	98.6	99.9	100.0	0.0
57	1116037.3	Escherichia coli BCE001_MS16	WGS	4998456.0	Good	0.0	22	99.3	99.9	100.0	0.0
58	1116042.3	Escherichia coli P0299438.7	WGS	5094139.0	Good	0.0	122	99.2	99.9	100.0	0.0
59	1116044.3	Escherichia coli P0299438.9	WGS	4836061.0	Good	0.0	135	98.2	99.9	100.0	0.4
60	1116045.3	Escherichia coli P0299438.10	WGS	5089225.0	Good	0.0	104	99.0	99.9	99.6	0.0
61	1116053.3	Escherichia coli P0299917.7	WGS	5260294.0	Good	0.0	182	98.5	99.9	100.0	0.4
62	1116054.3	Escherichia coli P0299917.8	WGS	5320297.0	Good	0.0	184	98.7	99.9	100.0	0.0
63	1116055.3	Escherichia coli P0299917.9	WGS	5331339.0	Good	0.0	195	99.0	99.9	100.0	0.0
64	1116096.3	Escherichia coli p0305293.8	WGS	5080723.0	Good	0.0	164	98.7	99.8	100.0	1.1
65	1116112.3	Escherichia coli BCE002_MS12	WGS	4946441.0	Good	0.0	97	99.2	99.9	100.0	1.1
66	1116115.3	Escherichia coli BCE019_MS-13	WGS	5065061.0	Good	0.0	198	98.3	99.6	99.6	0.4
67	1116117.3	Escherichia coli BCE032_MS-12	WGS	5126618.0	Good	0.0	189	98.4	99.7	99.6	0.0
68	1116128.3	Escherichia coli 2851500	WGS	5050751.0	Good	0.0	110	98.8	99.9	100.0	0.0
69	1116134.3	Escherichia coli MP021552.11	WGS	5087924.0	Good	0.0	212	98.3	99.4	100.0	0.7
70	1116140.3	Escherichia coli MP020940.1	WGS	5256328.0	Good	0.0	56	99.0	99.9	100.0	0.0
71	1116148.3	Escherichia coli P0298942.11	WGS	5091775.0	Good	0.0	205	98.6	99.9	100.0	0.0
72	1116149.3	Escherichia coli P0298942.12	WGS	5048743.0	Good	0.0	202	98.7	99.7	100.0	0.4
73	1116157.3	Escherichia coli P0302308.5	WGS	5153602.0	Good	0.0	133	98.8	99.9	100.0	0.4
74	1116160.3	Escherichia coli P0302308.12	WGS	5161773.0	Good	0.0	197	99.0	99.9	100.0	0.0
75	1116162.3	Escherichia coli P0302308.14	WGS	5209659.0	Good	0.0	158	98.9	99.9	100.0	0.4
76	1116166.3	Escherichia coli P0304777.4	WGS	5106025.0	Good	0.0	142	98.8	99.8	100.0	0.7
77	1116172.3	Escherichia coli P0304777.11	WGS	5099022.0	Good	0.0	134	99.1	99.9	100.0	0.7
78	1116173.3	Escherichia coli P0304777.12	WGS	5097208.0	Good	0.0	132	98.8	99.9	100.0	0.4
79	1116174.3	Escherichia coli P0304777.13	WGS	5101369.0	Good	0.0	133	99.0	99.9	100.0	0.7
80	1116175.3	Escherichia coli P0304777.14	WGS	5096077.0	Good	0.0	120	99.4	99.9	100.0	0.0
81	1116176.3	Escherichia coli P0304777.15	WGS	5121088.0	Good	0.0	138	99.2	99.8	100.0	1.1
82	1116180.3	Escherichia coli P0304816.4	WGS	5207437.0	Good	0.0	169	98.4	99.9	100.0	1.5
83	1116181.3	Escherichia coli P0304816.5	WGS	5270749.0	Good	0.0	197	98.5	99.8	99.3	0.7
84	1116187.3	Escherichia coli P0304816.11	WGS	5266165.0	Good	0.0	177	98.2	99.9	100.0	1.1
85	1116188.3	Escherichia coli P0304816.12	WGS	5214745.0	Good	0.0	170	98.5	99.9	100.0	1.1
86	1116193.3	Escherichia coli P0305260.4	WGS	4851907.0	Good	0.0	139	98.1	99.9	100.0	0.7
